,tsne_x,tsne_y,labels,names
0,-14.214274,13.309806,0,16210300201_A10
1,1.3332617,15.791648,0,16210300201_A11
2,2.4734688,15.516473,0,16210300201_A12
3,-19.799202,0.62089425,0,16210300201_A02
4,-14.54342,14.828054,0,16210300201_A03
5,-14.382573,17.460136,0,16210300201_A04
6,-3.880199,11.022693,0,16210300201_A05
7,-9.720927,12.254476,0,16210300201_A06
8,-20.502548,-3.4029996,0,16210300201_A08
9,-19.87455,5.421676,0,16210300201_B12
10,-21.955181,-8.407226,0,16210300201_B02
11,-17.58876,9.855615,0,16210300201_B03
12,-16.348833,13.516787,0,16210300201_B05
13,-15.555235,12.617979,0,16210300201_B06
14,-20.775133,-3.8515084,0,16210300201_C10
15,22.19193,18.454798,0,16210300201_C02
16,-12.090421,17.148716,0,16210300201_C05
17,12.0167885,20.385874,0,16210300201_C06
18,-11.539245,17.383013,0,16210300201_C09
19,-21.415915,4.1798763,0,16210300201_D10
20,4.9370584,20.971956,0,16210300201_D02
21,-11.071157,3.211707,0,16210300201_D03
22,-22.057497,1.1899441,0,16210300201_D05
23,-6.614821,19.878134,0,16210300201_D06
24,29.427711,7.8339057,0,16210300201_D07
25,-21.664341,0.23912333,0,16210300201_E10
26,-17.028025,11.791003,0,16210300201_E11
27,-17.739906,12.485382,0,16210300201_E12
28,-0.13706222,22.339006,0,16210300201_E02
29,-16.03343,10.626601,0,16210300201_E04
30,-22.131731,-0.9144008,0,16210300201_E05
31,13.00772,20.17531,0,16210300201_E07
32,-18.415102,8.853955,0,16210300201_E08
33,-8.87186,19.751738,0,16210300201_F11
34,-15.600781,13.304718,0,16210300201_F04
35,-13.541324,13.770274,0,16210300201_F05
36,-10.267378,6.3757005,0,16210300201_G11
37,-2.9137602,22.15348,0,16210300201_G02
38,-22.393261,-0.382018,0,16210300201_G04
39,31.14544,12.729151,0,16210300201_G06
40,-4.89377,12.530085,0,16210300201_G08
41,-20.695467,-15.3224945,0,16210300201_G09
42,-9.679101,4.059211,0,16210300201_H10
43,1.4397421,15.7937155,0,16210300201_H11
44,-2.1995313,18.88044,0,16210300201_H12
45,-10.659,18.065418,0,16210300201_H03
46,-15.917602,11.950996,0,16210300201_H04
47,13.554288,19.840752,0,16210300201_H06
48,-9.934823,4.820268,0,16210300201_H08
49,-9.733426,6.586483,0,16210300201_H09
50,-21.774996,1.6660366,0,16210300202_A03
51,-17.679234,-25.075937,0,16210300202_A05
52,-4.4659758,3.3874748,0,16210300202_A06
53,-7.340468,-44.60974,1,16210300202_B02
54,-13.884176,-33.51233,1,16210300202_B04
55,-20.554405,-15.647116,0,16210300202_B05
56,-20.287352,-25.561592,0,16210300202_B06
57,-10.87092,-39.063957,1,16210300202_C02
58,-21.05464,-25.723541,0,16210300202_C03
59,-21.915043,-14.140735,0,16210300202_C04
